0,27,11.29,06,15
1,27,11.29,06,20
2,27,11.29,06,25
3,27,11.29,06,30
4,27,11.29,06,43
5,27,11.29,06,45
6,25,11.29,06,50
7,25,11.29,06,55
8,25,11.29,07,00
9,25,11.29,07,05
10,25,11.29,07,15
11,25,11.29,07,20
12,25,11.29,07,25
13,25,11.29,07,30
14,37,11.29,07,35
15,37,11.29,07,40
16,37,11.29,07,45
17,37,11.29,07,50
18,37,11.29,07,55
19,37,11.29,08,00
20,69,11.29,08,05
21,69,11.29,08,10
22,69,11.29,08,15
23,45,11.29,08,20
24,45,11.29,08,25
25,45,11.29,08,30
26,45,11.29,08,35
27,45,11.29,08,40
28,45,11.29,08,45
29,45,11.29,08,50
30,38,11.29,08,55
31,38,11.29,09,00
32,38,11.29,09,05
33,38,11.29,09,10
34,38,11.29,09,15
35,38,11.29,09,20
36,38,11.29,09,25
37,40,11.29,09,30
38,40,11.29,09,35
39,41,11.29,09,40
40,42,11.29,09,45
41,42,11.29,09,50
42,42,11.29,09,55
43,42,11.29,10,00
44,42,11.29,10,05
45,42,11.29,10,10
46,42,11.29,10,16
47,42,11.29,10,20
48,42,11.29,10,25
49,42,11.29,10,30
50,42,11.29,10,35
51,42,11.29,10,40
52,42,11.29,10,45
53,42,11.29,10,50
54,36,11.29,10,55
55,36,11.29,11,00
56,36,11.29,11,05
57,36,11.29,11,10
58,36,11.29,11,15
59,36,11.29,11,20
60,36,11.29,11,25
61,36,11.29,11,30
62,36,11.29,11,35
63,36,11.29,11,40
64,36,11.29,11,45
65,36,11.29,11,50
66,36,11.29,11,55
67,37,11.29,12,05
68,37,11.29,12,10
69,37,11.29,12,15
70,37,11.29,12,20
71,37,11.29,12,25
72,37,11.29,12,35
73,37,11.29,12,40
74,37,11.29,12,45
75,37,11.29,12,50
76,37,11.29,12,55
77,37,11.29,13,00
78,37,11.29,13,05
79,37,11.29,13,10
80,37,11.29,13,15
81,37,11.29,13,22
82,37,11.29,13,25
83,36,11.29,13,30
84,36,11.29,13,35
85,36,11.29,13,40
86,36,11.29,13,45
87,36,11.29,13,50
88,36,11.29,13,55
89,36,11.29,14,00
90,33,11.29,14,05
91,35,11.29,14,10
92,35,11.29,14,15
93,34,11.29,14,20
94,34,11.29,14,25
95,34,11.29,14,30
96,33,11.29,14,35
97,40,11.29,14,40
98,40,11.29,14,45
99,40,11.29,14,50
100,38,11.29,14,55
101,34,11.29,15,00
102,36,11.29,15,05
103,36,11.29,15,10
104,36,11.29,15,15
105,36,11.29,15,20
106,35,11.29,15,25
107,33,11.29,15,30
108,32,11.29,15,35
109,32,11.29,15,40
110,32,11.29,15,45
111,38,11.29,15,50
112,38,11.29,15,55
113,40,11.29,16,00
114,40,11.29,16,10
115,40,11.29,16,15
116,37,11.29,16,20
117,37,11.29,16,25
118,37,11.29,16,30
119,38,11.29,16,35
120,38,11.29,16,40
121,39,11.29,16,45
122,40,11.29,16,50
123,39,11.29,16,55
124,39,11.29,17,00
125,38,11.29,17,05
126,39,11.29,17,10
127,39,11.29,17,15
128,38,11.29,17,20
129,39,11.29,17,25
130,39,11.29,17,30
131,42,11.29,17,35
132,42,11.29,17,40
133,34,11.29,17,45
134,34,11.29,17,50
135,35,11.29,17,55
136,35,11.29,18,00
137,35,11.29,18,05
138,41,11.29,18,10
139,41,11.29,18,15
140,41,11.29,18,20
141,41,11.29,18,25
142,41,11.29,18,30
143,41,11.29,18,35
144,39,11.29,18,40
145,39,11.29,18,45
146,40,11.29,18,50
147,39,11.29,18,55
148,40,11.29,19,00
149,40,11.29,19,05
150,40,11.29,19,10
151,39,11.29,19,15
152,40,11.29,19,20
153,40,11.29,19,25
154,37,11.29,19,30
155,37,11.29,19,35
156,37,11.29,19,40
157,36,11.29,19,45
158,34,11.29,19,50
159,34,11.29,19,55
160,34,11.29,20,00
161,36,11.29,20,05
162,36,11.29,20,10
163,36,11.29,20,15
164,38,11.29,20,20
165,38,11.29,20,25
166,43,11.29,20,30
167,43,11.29,20,35
168,45,11.29,20,40
169,45,11.29,20,45
170,47,11.29,20,50
171,47,11.29,20,55
172,45,11.29,21,00
173,43,11.29,21,05
174,40,11.29,21,10
175,40,11.29,21,15
176,40,11.29,21,20
177,40,11.29,21,25
178,39,11.29,21,30
179,39,11.29,21,35
180,39,11.29,21,40
181,40,11.29,21,45
182,40,11.29,21,50
183,39,11.29,21,55
184,39,11.29,22,00
185,41,11.29,22,05
186,42,11.29,22,10
187,42,11.29,22,15
188,42,11.29,22,20
189,41,11.29,22,25
190,41,11.29,22,30
191,41,11.29,22,35
192,41,11.29,22,40
