0,36,11.30,15,35
1,38,11.30,15,40
2,38,11.30,15,45
3,38,11.30,15,50
4,38,11.30,15,55
5,38,11.30,16,00
6,38,11.30,16,05
7,38,11.30,16,10
8,38,11.30,16,15
9,38,11.30,16,20
10,38,11.30,16,25
11,38,11.30,16,30
12,38,11.30,16,35
13,38,11.30,16,40
14,38,11.30,16,45
15,38,11.30,16,50
16,38,11.30,16,55
17,38,11.30,17,00
18,38,11.30,17,05
19,38,11.30,17,10
20,38,11.30,17,15
21,38,11.30,17,20
22,38,11.30,17,25
23,38,11.30,17,30
24,38,11.30,17,35
25,27,12.02,03,30
26,29,12.02,03,35
27,29,12.02,03,40
28,29,12.02,03,45
29,29,12.02,03,50
30,29,12.02,03,55
31,29,12.02,04,00
32,29,12.02,04,05
33,29,12.02,04,10
34,29,12.02,04,15
35,29,12.02,04,20
36,29,12.02,04,25
37,29,12.02,04,30
38,29,12.02,04,35
39,29,12.02,04,40
40,29,12.02,04,45
41,29,12.02,04,50
42,29,12.02,04,55
43,29,12.02,05,00
44,29,12.02,05,05
45,29,12.02,05,10
46,29,12.02,05,15
47,29,12.02,05,20
48,29,12.02,05,25
49,29,12.02,05,30
50,44,12.02,09,20
51,37,12.02,09,25
52,41,12.02,09,30
53,32,12.02,09,35
54,31,12.02,09,40
55,29,12.02,09,45
56,25,12.02,09,50
57,26,12.02,09,55
58,33,12.02,10,00
59,26,12.02,10,05
60,29,12.02,10,10
61,36,12.02,10,15
62,34,12.02,10,20
63,37,12.02,10,25
64,37,12.02,10,30
65,35,12.02,10,35
66,36,12.02,10,40
67,34,12.02,10,45
68,34,12.02,10,50
69,35,12.02,10,55
70,36,12.02,11,00
71,31,12.02,11,05
72,35,12.02,11,10
73,34,12.02,11,15
74,35,12.02,11,20
75,36,12.02,11,25
76,35,12.02,11,30
77,35,12.02,11,35
78,35,12.02,11,40
79,35,12.02,11,45
80,36,12.02,11,50
81,35,12.02,11,55
82,35,12.02,12,00
83,36,12.02,12,05
84,35,12.02,12,10
85,35,12.02,12,15
86,36,12.02,12,20
87,37,12.02,12,25
88,36,12.02,12,30
89,32,12.02,12,35
90,30,12.02,12,40
91,30,12.02,12,45
92,30,12.02,12,50
93,30,12.02,12,55
94,30,12.02,13,00
95,30,12.02,13,05
96,30,12.02,13,10
97,30,12.02,13,15
98,30,12.02,13,20
99,30,12.02,13,25
100,30,12.02,13,30
101,30,12.02,13,35
102,30,12.02,13,40
103,30,12.02,13,45
104,30,12.02,13,50
105,30,12.02,13,55
106,30,12.02,14,00
107,30,12.02,14,05
108,30,12.02,14,10
109,30,12.02,14,15
110,30,12.02,14,20
111,30,12.02,14,25
112,30,12.02,14,30
113,30,12.02,14,35
114,21,12.02,16,05
115,20,12.02,16,10
116,21,12.02,16,15
117,21,12.02,16,20
118,22,12.02,16,25
119,21,12.02,16,30
120,18,12.02,16,35
121,20,12.02,16,40
122,17,12.02,16,45
123,18,12.02,16,50
124,18,12.02,16,55
125,18,12.02,17,00
126,18,12.02,17,05
127,18,12.02,17,10
128,18,12.02,17,15
129,18,12.02,17,20
130,18,12.02,17,25
131,18,12.02,17,30
132,18,12.02,17,35
133,18,12.02,17,40
134,18,12.02,17,45
135,18,12.02,17,50
136,18,12.02,17,55
137,18,12.02,18,00
138,18,12.02,18,05
139,18,12.02,18,10
140,18,12.02,18,15
141,18,12.02,18,20
142,18,12.02,18,25
143,18,12.02,18,30
144,18,12.02,18,35
145,18,12.02,18,40
146,18,12.02,18,45
147,18,12.02,18,50
148,17,12.03,00,50
149,10,12.03,00,55
150,14,12.03,01,00
151,11,12.03,01,05
152,11,12.03,01,10
153,11,12.03,01,15
154,11,12.03,01,20
155,11,12.03,01,25
156,11,12.03,01,30
157,11,12.03,01,35
158,11,12.03,01,40
159,11,12.03,01,45
160,15,12.03,01,50
161,14,12.03,01,55
162,18,12.03,02,00
163,10,12.03,02,05
164,12,12.03,02,10
165,12,12.03,02,15
166,12,12.03,02,20
167,12,12.03,02,25
168,12,12.03,02,30
169,12,12.03,02,35
170,12,12.03,02,40
171,12,12.03,02,45
172,12,12.03,02,50
173,12,12.03,02,55
174,12,12.03,03,00
175,12,12.03,03,05
176,12,12.03,03,10
177,12,12.03,03,15
178,12,12.03,03,20
179,12,12.03,03,25
180,12,12.03,03,30
181,12,12.03,03,35
182,12,12.03,03,40
183,12,12.03,03,45
184,12,12.03,03,50
185,12,12.03,03,55
186,12,12.03,04,00
187,12,12.03,04,05
188,35,12.11,02,45
189,33,12.11,02,50
190,33,12.11,02,55
191,33,12.11,03,00
192,33,12.11,03,05
193,31,12.11,03,10
194,29,12.11,03,15
195,29,12.11,03,20
196,32,12.11,03,25
197,30,12.11,03,30
198,25,12.11,03,35
199,22,12.11,03,40
200,26,12.11,03,45
201,23,12.11,03,50
202,26,12.11,03,55
203,26,12.11,04,00
204,26,12.11,04,05
205,26,12.11,04,10
206,26,12.11,04,15
207,26,12.11,04,20
208,26,12.11,04,25
209,26,12.11,04,30
210,26,12.11,04,35
211,26,12.11,04,40
212,26,12.11,04,45
213,26,12.11,04,50
214,26,12.11,04,55
215,26,12.11,05,00
216,26,12.11,05,05
217,26,12.11,05,10
218,26,12.11,05,15
219,26,12.11,05,20
220,26,12.11,05,25
221,26,12.11,05,30
222,26,12.11,05,35
223,26,12.11,05,40
224,26,12.11,05,45
225,26,12.11,05,50
226,59,12.12,01,35
227,59,12.12,01,40
228,79,12.12,01,45
229,64,12.12,01,50
230,52,12.12,01,55
231,50,12.12,02,00
232,49,12.12,02,05
