0,36,11.29,06,15
1,36,11.29,06,20
2,36,11.29,06,25
3,36,11.29,06,30
4,36,11.29,06,43
5,36,11.29,06,45
6,36,11.29,06,50
7,36,11.29,06,55
8,36,11.29,07,00
9,36,11.29,07,05
10,36,11.29,07,15
11,36,11.29,07,20
12,36,11.29,07,25
13,30,11.29,07,30
14,30,11.29,07,35
15,30,11.29,07,40
16,30,11.29,07,45
17,30,11.29,07,50
18,30,11.29,07,55
19,33,11.29,08,00
20,34,11.29,08,05
21,36,11.29,08,10
22,36,11.29,08,15
23,36,11.29,08,20
24,36,11.29,08,25
25,36,11.29,08,30
26,36,11.29,08,35
27,37,11.29,08,40
28,39,11.29,08,45
29,39,11.29,08,50
30,39,11.29,08,55
31,39,11.29,09,00
32,39,11.29,09,05
33,39,11.29,09,10
34,44,11.29,09,15
35,44,11.29,09,20
36,44,11.29,09,25
37,44,11.29,09,30
38,44,11.29,09,35
39,44,11.29,09,40
40,44,11.29,09,45
41,49,11.29,09,50
42,49,11.29,09,55
43,49,11.29,10,00
44,49,11.29,10,05
45,49,11.29,10,10
46,49,11.29,10,16
47,49,11.29,10,20
48,49,11.29,10,25
49,45,11.29,10,30
50,45,11.29,10,35
51,45,11.29,10,40
52,45,11.29,10,45
53,45,11.29,10,50
54,45,11.29,10,55
55,46,11.29,11,00
56,46,11.29,11,05
57,46,11.29,11,10
58,46,11.29,11,15
59,46,11.29,11,20
60,46,11.29,11,25
61,46,11.29,11,30
62,46,11.29,11,35
63,46,11.29,11,40
64,46,11.29,11,45
65,46,11.29,11,50
66,46,11.29,11,55
67,48,11.29,12,05
68,48,11.29,12,10
69,48,11.29,12,15
70,48,11.29,12,20
71,48,11.29,12,25
72,47,11.29,12,35
73,47,11.29,12,40
74,47,11.29,12,45
75,44,11.29,12,50
76,44,11.29,12,55
77,44,11.29,13,00
78,44,11.29,13,05
79,44,11.29,13,10
80,44,11.29,13,15
81,44,11.29,13,22
82,44,11.29,13,25
83,44,11.29,13,30
84,44,11.29,13,35
85,42,11.29,13,40
86,42,11.29,13,45
87,42,11.29,13,50
88,42,11.29,13,55
89,43,11.29,14,00
90,43,11.29,14,05
91,43,11.29,14,10
92,38,11.29,14,15
93,40,11.29,14,20
94,40,11.29,14,25
95,40,11.29,14,30
96,39,11.29,14,35
97,39,11.29,14,40
98,41,11.29,14,45
99,43,11.29,14,50
100,43,11.29,14,55
101,43,11.29,15,00
102,45,11.29,15,05
103,45,11.29,15,10
104,44,11.29,15,15
105,43,11.29,15,20
106,44,11.29,15,25
107,44,11.29,15,30
108,44,11.29,15,35
109,44,11.29,15,40
110,44,11.29,15,45
111,43,11.29,15,50
112,44,11.29,15,55
113,44,11.29,16,00
114,44,11.29,16,10
115,43,11.29,16,15
116,42,11.29,16,20
117,42,11.29,16,25
118,39,11.29,16,30
119,39,11.29,16,35
120,40,11.29,16,40
121,40,11.29,16,45
122,40,11.29,16,50
123,39,11.29,16,55
124,40,11.29,17,00
125,40,11.29,17,05
126,41,11.29,17,10
127,43,11.29,17,15
128,44,11.29,17,20
129,44,11.29,17,25
130,44,11.29,17,30
131,44,11.29,17,35
132,44,11.29,17,40
133,36,11.29,17,45
134,33,11.29,17,50
135,33,11.29,17,55
136,29,11.29,18,00
137,29,11.29,18,05
138,29,11.29,18,10
139,35,11.29,18,15
140,40,11.29,18,20
141,42,11.29,18,25
142,43,11.29,18,30
143,43,11.29,18,35
144,43,11.29,18,40
145,43,11.29,18,45
146,42,11.29,18,50
147,42,11.29,18,55
148,44,11.29,19,00
149,44,11.29,19,05
150,45,11.29,19,10
151,45,11.29,19,15
152,45,11.29,19,20
153,45,11.29,19,25
154,45,11.29,19,30
155,45,11.29,19,35
156,46,11.29,19,40
157,46,11.29,19,45
158,45,11.29,19,50
159,45,11.29,19,55
160,44,11.29,20,00
161,43,11.29,20,05
162,43,11.29,20,10
