0,32,11.29,06,15
1,32,11.29,06,20
2,32,11.29,06,25
3,32,11.29,06,30
4,32,11.29,06,43
5,32,11.29,06,45
6,32,11.29,06,50
7,32,11.29,06,55
8,32,11.29,07,00
9,32,11.29,07,05
10,32,11.29,07,15
11,32,11.29,07,20
12,32,11.29,07,25
13,32,11.29,07,30
14,30,11.29,07,35
15,30,11.29,07,40
16,30,11.29,07,45
17,33,11.29,07,50
18,33,11.29,07,55
19,33,11.29,08,00
20,33,11.29,08,05
21,33,11.29,08,10
22,33,11.29,08,15
23,35,11.29,08,20
24,35,11.29,08,25
25,35,11.29,08,30
26,35,11.29,08,35
27,35,11.29,08,40
28,35,11.29,08,45
29,39,11.29,08,50
30,39,11.29,08,55
31,39,11.29,09,00
32,41,11.29,09,05
33,41,11.29,09,10
34,41,11.29,09,15
35,41,11.29,09,20
36,41,11.29,09,25
37,41,11.29,09,30
38,41,11.29,09,35
39,42,11.29,09,40
40,42,11.29,09,45
41,42,11.29,09,50
42,42,11.29,09,55
43,42,11.29,10,00
44,42,11.29,10,05
45,44,11.29,10,10
46,44,11.29,10,16
47,44,11.29,10,20
48,44,11.29,10,25
49,44,11.29,10,30
50,44,11.29,10,35
51,48,11.29,10,40
52,48,11.29,10,45
53,47,11.29,10,50
54,47,11.29,10,55
55,47,11.29,11,00
56,47,11.29,11,05
57,47,11.29,11,10
58,47,11.29,11,15
59,47,11.29,11,20
60,47,11.29,11,25
61,47,11.29,11,30
62,47,11.29,11,35
63,47,11.29,11,40
64,47,11.29,11,45
65,47,11.29,11,50
66,45,11.29,11,55
67,45,11.29,12,05
68,45,11.29,12,10
69,45,11.29,12,15
70,45,11.29,12,20
71,46,11.29,12,25
72,46,11.29,12,35
73,43,11.29,12,40
74,43,11.29,12,45
75,43,11.29,12,50
76,43,11.29,12,55
77,43,11.29,13,00
78,43,11.29,13,05
79,43,11.29,13,10
80,43,11.29,13,15
81,42,11.29,13,22
82,42,11.29,13,25
83,38,11.29,13,30
84,37,11.29,13,35
85,37,11.29,13,40
86,43,11.29,13,45
87,43,11.29,13,50
88,38,11.29,13,55
89,38,11.29,14,00
90,35,11.29,14,05
91,36,11.29,14,10
92,39,11.29,14,15
93,53,11.29,14,20
94,43,11.29,14,25
95,43,11.29,14,30
96,40,11.29,14,35
97,40,11.29,14,40
98,41,11.29,14,45
99,41,11.29,14,50
100,39,11.29,14,55
101,40,11.29,15,00
102,40,11.29,15,05
103,40,11.29,15,10
104,41,11.29,15,15
105,40,11.29,15,20
106,40,11.29,15,25
107,42,11.29,15,30
108,42,11.29,15,35
109,42,11.29,15,40
110,40,11.29,15,45
111,40,11.29,15,50
112,39,11.29,15,55
113,39,11.29,16,00
114,40,11.29,16,10
115,40,11.29,16,15
116,40,11.29,16,20
117,37,11.29,16,25
118,36,11.29,16,30
119,36,11.29,16,35
120,36,11.29,16,40
121,39,11.29,16,45
122,38,11.29,16,50
123,36,11.29,16,55
124,36,11.29,17,00
125,37,11.29,17,05
126,37,11.29,17,10
127,37,11.29,17,15
128,37,11.29,17,20
129,37,11.29,17,25
130,38,11.29,17,30
131,35,11.29,17,35
132,31,11.29,17,40
133,31,11.29,17,45
134,30,11.29,17,50
135,27,11.29,17,55
136,25,11.29,18,00
137,27,11.29,18,05
138,27,11.29,18,10
139,27,11.29,18,15
140,32,11.29,18,20
141,38,11.29,18,25
142,38,11.29,18,30
143,40,11.29,18,35
144,40,11.29,18,40
145,40,11.29,18,45
146,40,11.29,18,50
147,39,11.29,18,55
148,41,11.29,19,00
149,41,11.29,19,05
150,42,11.29,19,10
151,42,11.29,19,15
152,42,11.29,19,20
153,44,11.29,19,25
154,44,11.29,19,30
155,44,11.29,19,35
156,45,11.29,19,40
157,45,11.29,19,45
158,44,11.29,19,50
159,44,11.29,19,55
160,44,11.29,20,00
161,42,11.29,20,05
162,47,11.29,20,10
163,50,11.29,20,15
164,50,11.29,20,20
165,50,11.29,20,25
166,51,11.29,20,30
167,52,11.29,20,35
168,51,11.29,20,40
169,49,11.29,20,45
170,48,11.29,20,50
171,48,11.29,20,55
172,46,11.29,21,00
173,42,11.29,21,05
174,40,11.29,21,10
175,42,11.29,21,15
176,41,11.29,21,20
177,41,11.29,21,25
178,41,11.29,21,30
179,41,11.29,21,35
180,40,11.29,21,40
181,43,11.29,21,45
182,43,11.29,21,50
183,46,11.29,21,55
184,46,11.29,22,00
185,58,11.29,22,05
186,48,11.29,22,10
187,48,11.29,22,15
188,47,11.29,22,20
189,47,11.29,22,25
190,47,11.29,22,30
191,47,11.29,22,35
192,49,11.29,22,40
193,50,11.29,22,45
194,49,11.29,22,50
195,50,11.29,22,55
196,50,11.29,23,00
197,50,11.29,23,05
198,49,11.29,23,10
199,49,11.29,23,15
200,49,11.29,23,20
201,48,11.29,23,25
202,48,11.29,23,30
203,48,11.29,23,35
204,48,11.29,23,40
205,48,11.29,23,45
206,48,11.29,23,50
207,47,11.29,23,55
208,45,11.30,00,00
209,45,11.30,00,05
210,45,11.30,00,10
211,44,11.30,00,15
212,44,11.30,00,20
213,44,11.30,00,25
214,43,11.30,00,30
215,43,11.30,00,35
216,43,11.30,00,40
217,45,11.30,00,45
218,44,11.30,00,50
219,42,11.30,00,55
220,43,11.30,01,00
221,41,11.30,01,05
222,41,11.30,01,10
223,41,11.30,01,15
224,42,11.30,01,20
225,44,11.30,01,25
226,47,11.30,01,30
227,51,11.30,01,35
228,50,11.30,01,40
229,50,11.30,01,45
230,53,11.30,01,50
231,53,11.30,01,55
232,53,11.30,02,00
233,53,11.30,02,05
234,46,11.30,02,10
235,48,11.30,02,15
236,48,11.30,02,20
237,45,11.30,02,30
238,53,11.30,02,35
239,43,11.30,02,40
240,36,11.30,02,45
241,36,11.30,02,50
242,25,11.30,02,55
243,18,11.30,03,00
244,23,11.30,03,05
245,28,11.30,03,10
246,28,11.30,03,15
247,23,11.30,03,20
248,23,11.30,03,25
249,23,11.30,03,30
250,34,11.30,03,35
251,34,11.30,03,40
252,38,11.30,03,45
253,38,11.30,03,50
254,44,11.30,03,55
255,42,11.30,04,00
256,43,11.30,04,05
257,45,11.30,04,10
258,45,11.30,04,15
259,46,11.30,04,20
260,48,11.30,04,25
261,48,11.30,04,30
262,48,11.30,04,35
263,48,11.30,04,40
264,48,11.30,04,45
265,48,11.30,04,50
266,46,11.30,04,55
267,44,11.30,05,00
268,43,11.30,05,05
269,45,11.30,05,10
270,45,11.30,05,15
271,45,11.30,05,20
272,44,11.30,05,25
273,44,11.30,05,30
274,44,11.30,05,35
275,46,11.30,05,40
276,48,11.30,05,45
277,48,11.30,05,50
278,51,11.30,05,55
279,52,11.30,06,00
280,52,11.30,06,05
281,51,11.30,06,10
282,50,11.30,06,15
283,49,11.30,06,20
284,49,11.30,06,25
285,47,11.30,06,30
286,46,11.30,06,35
287,46,11.30,06,40
288,42,11.30,06,45
289,42,11.30,06,50
290,42,11.30,06,55
291,40,11.30,07,00
292,40,11.30,07,05
293,40,11.30,07,10
294,37,11.30,07,15
295,38,11.30,07,20
296,38,11.30,07,25
297,38,11.30,07,30
298,38,11.30,07,35
299,37,11.30,07,40
300,38,11.30,07,45
301,38,11.30,07,50
302,38,11.30,07,55
303,38,11.30,08,00
304,38,11.30,08,05
305,37,11.30,08,10
306,38,11.30,08,15
307,39,11.30,08,20
308,38,11.30,08,25
309,38,11.30,08,30
310,38,11.30,08,35
311,39,11.30,08,40
312,37,11.30,08,45
313,38,11.30,08,50
314,39,11.30,08,55
315,39,11.30,09,00
316,39,11.30,09,05
317,41,11.30,09,10
318,39,11.30,09,15
319,39,11.30,09,20
320,34,11.30,09,25
321,34,11.30,09,30
322,34,11.30,09,35
